Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,0,95,0,False,2022-11-13 21:56:48+00:00,/app/media/2022/11/13/caja-0-18-56-48..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 21:56:48.115845+00:00,2022-11-14 01:05:50.574565+00:00,1,,,125097030,
,4,95,106,False,2022-11-13 22:00:06+00:00,/app/media/2022/11/13/caja-4-19-00-06..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 22:00:06.408030+00:00,2022-11-14 01:00:51.348804+00:00,1,2022-11-13 22:00:19.940000+00:00,2022-11-13 22:00:08.198815+00:00,125097030,
,12,95,125,False,2022-11-13 22:01:41+00:00,/app/media/2022/11/13/caja-12-19-01-41..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 22:01:42.076697+00:00,2022-11-14 01:01:53.107698+00:00,1,2022-11-13 22:01:55.579000+00:00,2022-11-13 22:01:43.838176+00:00,125097030,
,8,95,81,False,2022-11-13 22:03:25+00:00,/app/media/2022/11/13/caja-8-19-03-25..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 22:03:25.959270+00:00,2022-11-14 01:04:16.494119+00:00,1,2022-11-13 22:03:39.513000+00:00,2022-11-13 22:03:26.207805+00:00,125097030,
,7,95,61,False,2022-11-13 22:03:49+00:00,/app/media/2022/11/13/caja-7-19-03-49..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 22:03:49.837209+00:00,2022-11-14 01:03:56.835780+00:00,1,2022-11-13 22:04:03.371000+00:00,2022-11-13 22:03:50.023185+00:00,125097030,
,11,95,126,False,2022-11-13 22:04:39+00:00,/app/media/2022/11/13/caja-11-19-04-39..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 22:04:39.603254+00:00,2022-11-14 01:04:44.704078+00:00,1,2022-11-13 22:04:53.136000+00:00,2022-11-13 22:04:39.772131+00:00,125097030,
,8,95,82,False,2022-11-13 22:08:02+00:00,/app/media/2022/11/13/caja-8-19-08-02..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 22:08:02.694249+00:00,2022-11-14 01:08:26.178715+00:00,1,2022-11-13 22:08:16.217000+00:00,2022-11-13 22:08:04.439737+00:00,125097030,
,7,95,62,False,2022-11-13 22:10:14+00:00,/app/media/2022/11/13/caja-7-19-10-14..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 22:10:14.545128+00:00,2022-11-14 01:10:25.685849+00:00,1,2022-11-13 22:10:28.097000+00:00,2022-11-13 22:10:16.159322+00:00,125097030,
,4,95,111,False,2022-11-13 22:20:01+00:00,/app/media/2022/11/13/caja-4-19-20-01..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 22:20:01.271257+00:00,2022-11-14 01:20:11.768640+00:00,1,2022-11-13 22:20:14.755000+00:00,2022-11-13 22:20:02.964580+00:00,125097030,
,11,95,133,False,2022-11-13 22:27:48+00:00,/app/media/2022/11/13/caja-11-19-27-48..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 22:27:48.331035+00:00,2022-11-14 01:28:50.958246+00:00,1,2022-11-13 22:28:01.909000+00:00,2022-11-13 22:27:50.098691+00:00,125097030,
,6,95,80,False,2022-11-13 22:36:12+00:00,/app/media/2022/11/13/caja-6-19-36-12..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 22:36:12.350441+00:00,2022-11-14 01:37:31.412940+00:00,1,2022-11-13 22:36:25.942000+00:00,2022-11-13 22:36:14.010153+00:00,125097030,
,0,95,0,False,2022-11-13 22:38:57+00:00,/app/media/2022/11/13/caja-0-19-38-57..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 22:38:57.470847+00:00,2022-11-14 01:40:13.227709+00:00,1,2022-11-13 22:39:10.998000+00:00,2022-11-13 22:38:59.111170+00:00,125097030,
,0,95,0,False,2022-11-13 22:54:11+00:00,/app/media/2022/11/13/caja-0-19-54-11..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-13 22:54:11.737200+00:00,2022-11-14 01:54:31.871097+00:00,1,2022-11-13 22:54:25.250000+00:00,2022-11-13 22:54:13.426913+00:00,125097030,
,0,95,0,False,2022-11-13 22:56:11+00:00,/app/media/2022/11/13/caja-0-19-56-11..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 22:56:12.046069+00:00,2022-11-14 01:57:39.279094+00:00,1,2022-11-13 22:56:25.560000+00:00,2022-11-13 22:56:13.747425+00:00,125097030,
